time_s,obj_id,class,pred_cx_m,pred_cy_m,pred_w_m,pred_h_m,confidence,is_spurious,method
10.5,101,truck,25.556959328568997,-55.49596024418482,2.2048486515958694,4.483683675837911,0.8437599372238384,False,baseline
10.5,103,truck,-19.804776432730247,53.33055720405135,2.354375404320693,5.116161691686244,0.606618880809534,False,baseline
11.0,101,truck,24.93941810222971,-52.602877616117524,2.1543916174091136,4.494313247443879,0.7737290088441603,False,baseline
11.0,102,berm,8.795973137201857,26.23549596529561,3.293304366263154,10.986296028775264,0.6083076387985512,False,baseline
11.0,103,truck,-19.414057025108377,53.75716236886057,2.1155345296688584,4.639787943996538,0.8058197132256305,False,baseline
11.5,103,truck,-18.29772852304981,54.711768862467245,2.2623884024279133,4.862143247524806,0.8885732986007489,False,baseline
11.5,-1,berm,66.03898392434829,88.85418856081202,2.314371600264676,3.411913173685447,0.4667931844020691,True,baseline
11.5,-1,truck,-57.91998351530193,-45.148631490936886,1.2229527367618305,3.6642153007098717,0.7093365745560246,True,baseline
12.0,101,truck,25.141038299066,-53.021697149000325,2.309620636481342,4.849791218989069,0.881333415645404,False,baseline
12.0,102,berm,8.496002536302198,24.232853852007747,3.3353196512925454,11.200349558778589,0.7655548381992952,False,baseline
12.5,101,truck,25.470927852665113,-52.53144313940736,2.1856575228866237,4.337430843464568,0.5933917875340963,False,baseline
12.5,102,berm,5.447022697232603,23.86957276933606,3.390555269720828,11.344921132084236,0.8794971682638915,False,baseline
12.5,103,truck,-21.82108916589105,54.64825125742156,2.367155509499416,5.202376214409729,0.670960391050879,False,baseline
12.5,-1,truck,-4.562080109552287,-8.411388935534726,1.7751075154702416,4.7109599682034915,0.27322518439825005,True,baseline
13.0,102,berm,7.0331942102659895,23.397011994814335,3.624703040139408,10.57924938452544,0.8778536108086179,False,baseline
13.0,103,truck,-20.611318305278196,51.50134776843163,2.409645636829004,5.087478930120589,0.6315827127796069,False,baseline
13.5,101,truck,25.880561484950594,-51.60451030186362,2.0689831607343376,4.210362915578858,0.889919883329259,False,baseline
13.5,102,berm,8.09678472536389,23.435590733462725,3.442779548296425,12.20278702281998,0.7670711976997475,False,baseline
13.5,103,truck,-20.367908313266934,51.48276073792162,2.11204230332643,4.899415820018473,0.7978168152827918,False,baseline
14.0,101,truck,26.307022824273993,-52.48630391626647,2.1048315394383668,4.284825349404533,0.8312865217491201,False,baseline
14.0,102,berm,7.447387686811737,25.11712942205955,3.74401268074032,11.151970050137676,0.8627472901607559,False,baseline
14.0,103,truck,-19.532951815068966,52.95462593347615,2.0842047682323335,4.9499141939587545,0.7258119586852003,False,baseline
14.0,-1,berm,-46.1771761198092,-7.918582665303665,2.63874120681602,4.119605668887069,0.40839960686099974,True,baseline
14.5,101,truck,24.855666233269886,-51.35558871104427,2.321848473463854,4.5067695308492,0.8019905698975499,False,baseline
14.5,102,berm,8.027185641085243,25.028565893915914,3.5007425708964,10.941977635891313,0.8120593367633556,False,baseline
14.5,103,truck,-22.54691419966454,53.97680975606864,2.2138972746753205,5.07037156218443,0.9143059355975416,False,baseline
14.5,-1,berm,-47.23122499989332,20.49262113005027,2.4280397541232674,4.047017213123745,0.6090609425681981,True,baseline
15.5,101,truck,25.888616619408346,-49.93808837569886,2.2099639511911375,4.319042616667936,0.8272696350658326,False,baseline
15.5,102,berm,7.96670250810869,25.22484614323506,3.5925750739221116,10.700822979630606,0.8216702214332628,False,baseline
15.5,103,truck,-20.658330770131272,53.806264215476205,2.083003966234266,5.056641666916553,0.8000997490707951,False,baseline
16.0,101,truck,26.568224335480735,-51.52662739873164,2.3195906504847477,4.68970618770152,0.8134371399375976,False,baseline
16.0,102,berm,9.485604993276858,26.7240425661717,3.268081696427342,11.00614922003201,0.7363422439425296,False,baseline
16.0,103,truck,-23.57278852864573,50.792953311588306,2.328410083655918,4.826096146933802,0.7082019830373607,False,baseline
16.5,102,berm,10.425855128838677,24.490365977996493,3.2865840836222673,11.722080438534537,0.5815694061401039,False,baseline
16.5,-1,berm,14.196615759913259,25.025245483039924,2.3014499793122165,4.857445931717406,0.3464895581244373,True,baseline
17.0,102,berm,7.83956664289582,25.14084513897599,3.540976344976254,10.791532164506384,0.8159272413896512,False,baseline
17.0,103,truck,-21.33816522939324,50.07018266273666,2.2424642098428587,5.060240133328528,0.8932450768161321,False,baseline
17.5,102,berm,7.908516288908526,25.267860664739526,3.4511844764574815,11.293304561578179,0.7084411885561651,False,baseline
17.5,103,truck,-23.97432311698086,52.1764143626207,2.191986813230415,5.068755606907526,0.8277712216891483,False,baseline
18.0,101,truck,28.414878537836444,-48.16313375969072,2.069900644806125,4.398701424660748,0.7035749179740557,False,baseline
18.0,102,berm,8.234048685220351,24.458484514492742,3.1679543401993664,11.636228664140074,0.7992576757164069,False,baseline
18.0,103,truck,-21.487682343902375,50.80169551830593,2.168912806958876,4.8894477567496555,0.7876670667167497,False,baseline
18.5,102,berm,8.329016332522595,25.43848309038763,3.445465092034831,11.423854280008658,0.6411011362549838,False,baseline
18.5,-1,truck,-36.07511259805331,-1.7418278377179681,2.2249867630038254,3.242600483101691,0.20041504600109247,True,baseline
19.0,101,truck,27.485259897127914,-47.6440778527859,2.212310116020362,4.474922190723103,0.8234261868200884,False,baseline
19.0,102,berm,8.7543681523048,25.408439259313568,3.2149535785306185,11.176144321929012,0.8677720469542458,False,baseline
19.0,103,truck,-23.41465039304477,50.53615382384122,2.2130813868318615,5.020618849766243,0.8273341480672,False,baseline
19.0,-1,berm,-17.271198572740555,-15.574416248085086,2.165306337408952,3.2014546843938176,0.5555832005883962,True,baseline
19.5,101,truck,28.392942766520257,-47.38786034784112,2.220204687343167,4.743455645346238,0.5184783732345938,False,baseline
19.5,102,berm,7.3746387165301295,24.535469599307852,3.3119479037708524,11.41208297320096,0.8368603409174471,False,baseline
19.5,103,truck,-23.580070747512167,50.97319272996215,2.1272172779498697,5.166962412306016,0.7023339962805567,False,baseline
20.0,103,truck,-24.584013653218758,49.13446328380585,2.0838193138604533,5.490390848069281,0.5248048087368345,False,baseline
20.5,101,truck,29.422856146376283,-47.52789637975039,2.293285989281346,4.229238353241349,0.7455855547413406,False,baseline
20.5,103,truck,-22.59272768075978,49.47016962016625,2.074950878996224,5.028654858362666,0.6148662745545777,False,baseline
20.5,-1,truck,13.099801945205705,-3.0395671995567097,2.4843758748866502,2.754233940900301,0.5984556686626286,True,baseline
21.0,101,truck,26.825820147361256,-47.155993063443645,2.2140749557419777,4.726737384275207,0.8938876165260405,False,baseline
21.0,102,berm,7.6912303508313125,26.993678064218408,3.417290317834733,11.415020823595537,0.7826862802908281,False,baseline
21.0,103,truck,-22.96568033318361,48.839958286713994,2.2269084027230255,4.80713515548027,0.6929690285942826,False,baseline
21.5,103,truck,-22.986132265215407,49.68443349614848,2.2266420158694786,5.284319926920257,0.1982408146072261,False,baseline
22.0,101,truck,28.295823585803888,-46.18150256687107,2.267656915259493,4.349857292530983,0.8204134429301608,False,baseline
22.0,-1,berm,33.703793518994544,10.766726440786814,1.7306475034341224,4.067498535875009,0.34477891537492084,True,baseline
22.5,101,truck,28.632696561395296,-46.21523681311087,2.340514257327802,4.429523991307111,0.6058979882234594,False,baseline
22.5,102,berm,9.141891669367656,23.821496497468488,3.4496100104774787,11.55058637115545,0.5610764804527232,False,baseline
22.5,103,truck,-24.55992841545912,47.17200891303546,2.1514836501000154,5.389326408485171,0.6970288939478294,False,baseline
23.0,101,truck,30.59413600374532,-44.72738100398442,2.0150904271944063,4.343401533929776,0.6235338165511766,False,baseline
23.0,102,berm,6.6660104319069475,23.420417202921385,3.513385564801446,12.419876203169638,0.7667993874000557,False,baseline
23.5,101,truck,29.477929182553183,-45.523598851487165,2.2211103312215528,4.590614655288096,0.8511062021070406,False,baseline
23.5,102,berm,8.172698385107338,26.336322194890815,3.4977474909003474,10.414749698188412,0.5583456860917659,False,baseline
23.5,103,truck,-24.47325097341771,48.778995810152836,2.4246626500830475,5.090013611428114,0.855437020152376,False,baseline
24.0,102,berm,8.12021552254199,24.587770680519757,3.378344625454843,11.471649014518196,0.7569125050503784,False,baseline
24.0,103,truck,-22.542981794817187,47.711132141413096,2.212467677649457,5.209059597092088,0.8530442956002484,False,baseline
24.5,101,truck,30.288705697806215,-46.0507369314313,2.462269562913508,4.232435811182577,0.8497118227262492,False,baseline
24.5,102,berm,8.042059013099946,24.85887807843665,3.504581867519237,12.305261500795677,0.8700809400110032,False,baseline
25.0,101,truck,28.84638732526511,-46.836582168171866,2.3376383953462105,4.700809827296672,0.8263095289328408,False,baseline
25.0,102,berm,7.441586322609302,24.025833538534847,3.262608368240099,10.588029866618873,0.8380452804621302,False,baseline
25.0,103,truck,-22.86115233197609,47.6042009689873,2.2862626335381107,5.516517588665826,0.5772738378631078,False,baseline
25.5,101,truck,32.2567361024652,-44.16400616397915,2.2476005391412412,4.587751198489274,0.8164097285968346,False,baseline
25.5,103,truck,-23.87385760916055,48.2976577157705,2.3009138120907178,4.7942296279486705,0.7322066159689683,False,baseline
26.0,101,truck,31.298066340534074,-44.21563284816957,2.20908835357975,4.506708180956457,0.8574109343158567,False,baseline
26.0,102,berm,7.145843742284894,25.083698948038172,3.466213368278502,10.775950650330387,0.5824457570207888,False,baseline
26.0,103,truck,-21.65858452062492,47.07855618420566,2.230111034680886,5.2467922086722485,0.6702256788008822,False,baseline
26.5,101,truck,31.283564422775786,-43.584950550172415,2.1501532018208964,4.485636231473826,0.7833522815515157,False,baseline
26.5,103,truck,-23.961223379888068,48.08459924705662,2.2957810306351862,5.042329339464761,0.7255297539103457,False,baseline
27.0,101,truck,29.91168688015749,-43.74561607209878,2.292969275435673,4.465900244388182,0.9344968931641394,False,baseline
27.0,102,berm,8.281538541568162,25.518508203215802,3.1676252068317723,10.716741487032504,0.8008183232351124,False,baseline
27.5,101,truck,32.44931382507463,-44.0888665569993,2.2097530313511875,4.402364636291755,0.8944046981782297,False,baseline
27.5,102,berm,8.875937839288799,23.997786073601674,3.328655926900195,11.135746259572098,0.8874211119070717,False,baseline
27.5,103,truck,-26.07597202022951,45.69655001530235,1.9808957707855093,4.917094999143192,0.8653550196449566,False,baseline
28.0,102,berm,7.9702985627306004,23.854662443286173,3.3539867231015172,11.784108860908432,0.8622642878018182,False,baseline
28.0,-1,berm,-56.47464892568594,-21.196543890790245,3.0956058281281615,4.677925871339269,0.3029752128404341,True,baseline
28.0,-1,berm,32.24723610452737,9.679028341243331,2.4796995521024887,3.3595065652308156,0.33985578498901675,True,baseline
28.0,-1,truck,-23.720037941323714,-12.786254295923804,2.110808183518945,2.6528737104703035,0.1791323362312826,True,baseline
28.5,101,truck,32.43006599036185,-41.761724011523526,2.311895331066507,4.679209537161164,0.8552054847189723,False,baseline
28.5,102,berm,7.517636012565808,25.616019939668462,3.54369406308395,10.908321013886326,0.8269452937162521,False,baseline
28.5,103,truck,-23.646549844613407,47.21732968935603,2.2907835756289625,5.161116617786168,0.7531827616227921,False,baseline
29.0,101,truck,31.262978703163974,-40.62604115525729,2.129679163427832,4.435749275282846,0.8744626795529009,False,baseline
29.0,-1,berm,31.955007709600487,-8.704189416424148,2.9644073456119955,4.490974951638251,0.594785596222816,True,baseline
29.5,102,berm,8.48278438871757,24.909403119966033,3.347116012542332,11.606344712821999,0.6475375446332211,False,baseline
29.5,103,truck,-24.703975636391274,45.48112305230902,2.5001683114180397,5.167239670267097,0.5755820041529941,False,baseline
30.0,101,truck,32.61412315697088,-42.20066232699458,2.1549479545790704,4.363895310039056,0.7095679435668353,False,baseline
30.0,102,berm,9.388643778508715,25.266863742153,3.5782215967487616,10.475071717259548,0.5795337330016124,False,baseline
30.0,103,truck,-25.174307426241437,46.657885297184066,2.20003638143854,5.090554063294175,0.6196665841530505,False,baseline
30.0,-1,berm,-26.281694242303995,-19.315035106235637,3.5349195714009514,3.4357524013426115,0.2303912768556691,True,baseline
30.5,102,berm,9.811150060245833,24.993238913032254,3.556861293261395,11.757951026682683,0.7085391124188893,False,baseline
30.5,103,truck,-23.488884925901104,44.06185057222131,2.053346338292694,5.021396845685393,0.7296931116462321,False,baseline
30.5,-1,truck,20.18653231675752,-7.926943459744117,1.4243364579659121,3.627793223928947,0.6653451673631162,True,baseline
31.0,101,truck,32.35899768381751,-41.26474920296525,2.063156063443715,4.544633542836957,0.6195046902144805,False,baseline
31.0,102,berm,7.8128525999082,24.815573389387417,3.5685749671861124,10.644293493932784,0.7593212165216993,False,baseline
31.0,103,truck,-23.29579922066308,43.92187642205269,2.2868774256075026,4.815363276182635,0.7350568524441559,False,baseline
31.5,101,truck,32.27409881776279,-41.9428632832863,2.157311964596014,4.434704221619695,0.8075016999109925,False,baseline
31.5,102,berm,9.505380602929481,24.49496508907652,3.3578970692613623,11.250822143844756,0.5749835894066894,False,baseline
31.5,103,truck,-25.355988865919358,44.314311088535874,2.29159392177041,4.688427182200528,0.8498126354906416,False,baseline
32.0,102,berm,8.544373296692578,24.223916968457548,3.3127102733637686,10.986621441558825,0.7010466363552367,False,baseline
32.0,103,truck,-24.07086905354366,44.41166384031735,2.3093105607263147,5.079699349937376,0.7482967194671999,False,baseline
32.5,103,truck,-26.055942795479154,41.48158486187984,2.1390269295290065,5.17930970872617,0.7175247620845207,False,baseline
33.0,102,berm,8.05473261091621,24.319327636801884,3.283434592135955,11.78096690672805,0.6674769698287925,False,baseline
33.5,101,truck,32.42017013869211,-39.05221461393873,2.23221628029872,4.443904017281875,0.7943393271457301,False,baseline
34.0,101,truck,33.26682745872848,-38.717540222807806,2.1731855914461007,4.85465955524351,0.7319160615472606,False,baseline
34.0,102,berm,7.815851400121627,25.943270525082667,3.4584541304742826,11.616903669579683,0.7748529930430249,False,baseline
34.0,-1,berm,-14.127696213469886,72.18837217351007,1.3594802514474362,4.024219456672758,0.5199959778227015,True,baseline
34.5,101,truck,32.854709597179806,-39.47965849440436,2.3385729995679867,4.717477210312951,0.891827605832686,False,baseline
34.5,103,truck,-25.022128220120315,41.783719137331545,2.3539878561129046,5.33635089015147,0.7630732006813625,False,baseline
35.0,101,truck,30.86090048133153,-38.19300477455563,2.2946733568201383,4.432213580166062,0.8133355185810143,False,baseline
35.0,102,berm,6.051513086970001,23.542289013793848,3.546577939887947,11.148488399301392,0.8766120092695074,False,baseline
35.0,103,truck,-25.364050111907535,42.05396739459354,2.2601159655872842,5.1037397710978825,0.8020884138163451,False,baseline
35.0,-1,truck,27.213593428523044,-35.01159636119512,1.5933530176850892,4.513907849658915,0.31666005270059344,True,baseline
35.5,102,berm,8.64076235037374,24.072340109665472,3.3825204174557078,10.347560722933839,0.4303370647129915,False,baseline
35.5,103,truck,-25.96794437515886,42.654817089533864,2.1964777767199375,5.20888204211305,0.7332616342382706,False,baseline
35.5,-1,truck,-18.75872057899168,28.28202293984008,2.220372388040804,5.838183676795122,0.3697111603845139,True,baseline
35.5,-1,truck,-56.22319519632131,27.273191200976278,2.6300663576653487,3.136048778579194,0.33227057756716666,True,baseline
36.0,101,truck,33.93429959181325,-39.02335805944358,2.248312246565668,4.386579318641846,0.7097032620158267,False,baseline
36.0,102,berm,8.936189724591133,25.481050403142252,3.388437242489812,11.700523046283571,0.40284072522459374,False,baseline
36.0,-1,truck,73.68208404228037,-38.956904947229916,2.733080331511288,5.749581305272499,0.16829019987480098,True,baseline
36.5,101,truck,33.741188621854754,-37.96239439909802,2.3879078973405763,4.602228730929909,0.8354785937961946,False,baseline
36.5,102,berm,7.412701672730926,24.964444674833523,3.2956046663224114,10.853789510063072,0.6753198817971674,False,baseline
36.5,103,truck,-26.107093988975468,41.756593524741476,2.3484479583073075,4.910055728960801,0.8518921334593058,False,baseline
37.0,101,truck,33.248922001597194,-36.767033146945344,2.242131164867194,4.860238137150602,0.7993015203116369,False,baseline
37.0,102,berm,7.373219098484901,25.798095296380723,3.332778250563121,11.586010781001711,0.8568310237581162,False,baseline
37.0,103,truck,-25.845286340482016,43.04773180312521,2.3296839315865534,4.979580604221188,0.8147914836646342,False,baseline
37.0,-1,berm,-10.740840204058049,-7.869959363282749,1.6099984515059242,4.168654671966728,0.30984884436096416,True,baseline
37.5,102,berm,6.3353758117593415,25.366277020085757,3.4554894488732746,11.229175502142741,0.7182583165988834,False,baseline
37.5,103,truck,-26.26060326558857,40.72322408856868,2.249284490114112,5.075967688199415,0.5672496686432718,False,baseline
37.5,-1,berm,45.05635365532491,-41.777289111476804,2.551492504166001,5.000582318042978,0.22508881345221793,True,baseline
38.0,101,truck,34.0986467163391,-36.43825082826988,2.065146802676182,4.740868048575631,0.7879779358849505,False,baseline
38.0,102,berm,9.422741593871159,24.074171915572776,3.2954765046612247,11.224789260242353,0.8115997020808924,False,baseline
38.0,103,truck,-26.335008046688486,41.92625756777356,2.4015582823548236,4.7622715038270185,0.4652355675449025,False,baseline
38.5,101,truck,33.27831221353437,-36.375567121916454,2.240642226981094,4.3927228218946865,0.860690319950134,False,baseline
38.5,103,truck,-26.553566953666472,41.28848267002359,2.2104519681970842,5.196814741014916,0.8864818577260474,False,baseline
39.0,101,truck,32.38443301728975,-34.93678560049431,2.4631300146192636,4.6076102202881515,0.8724091582995706,False,baseline
39.0,102,berm,7.161526751275704,23.789003359691094,3.2302441160476514,11.230557804683695,0.872872664665832,False,baseline
39.0,103,truck,-26.047341892125875,38.07092397816352,2.211399577811989,5.287715917874679,0.8637059751718273,False,baseline
39.5,101,truck,32.67268726253567,-36.05640992496521,2.2867693171765437,4.69715726498787,0.8022623320300365,False,baseline
39.5,102,berm,8.268916533410671,24.880366915657476,3.1841112586720888,11.193264089167423,0.9081938868571563,False,baseline
39.5,103,truck,-25.135071787295804,39.67816515771825,2.3774438093170818,4.559473301854793,0.7805706651032147,False,baseline
40.0,102,berm,7.676578087439848,26.11917377844005,3.3293317530472164,11.132372837303155,0.7395051083002473,False,baseline
40.0,103,truck,-26.22776310114894,41.07914821118657,2.334752646212286,4.866102524739689,0.6468720224582638,False,baseline
40.5,102,berm,7.489705340246665,24.485811195111605,3.488492565693852,11.457521336638095,0.7078710916273924,False,baseline
40.5,-1,berm,26.4001965434751,-0.9282440737171022,1.4708752092633692,3.836933036056236,0.27594651048846786,True,baseline
41.0,102,berm,7.47349791504609,25.02898315572175,3.451291116353511,10.968365522169584,0.6634499896959561,False,baseline
41.0,103,truck,-25.64707456261944,37.95674253020579,2.163727522143379,4.866942971297859,0.7213567272000686,False,baseline
41.5,101,truck,34.883649111174414,-34.489998690999144,2.116074160514653,4.491986526053266,0.8522123925687712,False,baseline
41.5,102,berm,8.32163564025197,27.09998927619924,3.166445327318575,10.875543059363753,0.6735805946316588,False,baseline
42.0,101,truck,33.34675077214145,-34.42328067150838,2.1891036374292505,4.474885137561602,0.573614108154938,False,baseline
42.0,103,truck,-27.583824705514992,39.00019878232147,2.239069967886139,4.966223688784593,0.8490998587240408,False,baseline
42.5,101,truck,35.42911898581352,-34.95717203860287,2.327438918071273,4.532512265800386,0.7926724414386798,False,baseline
42.5,102,berm,8.7258111891955,24.937074297490234,3.657253770960005,11.984389302051426,0.5206566411136826,False,baseline
42.5,-1,truck,43.26457526321762,7.11560302491762,1.82919017859645,3.561890175756405,0.3833240493228035,True,baseline
42.5,-1,truck,21.04223621251902,-19.268789732205423,1.2675725444515047,3.491859802352689,0.23598200125062646,True,baseline
43.0,101,truck,34.10523766138448,-33.20245268407655,2.2324235713464544,4.614096123448243,0.7894062124523141,False,baseline
43.0,103,truck,-27.197146468022986,37.358164582847365,2.404267295325597,4.83736033470423,0.8630271588175208,False,baseline
43.5,101,truck,33.11722011014392,-33.188808628396686,2.1886786433528416,4.4342800169319965,0.5817290226068288,False,baseline
43.5,102,berm,5.6865073595774644,25.516539251374535,3.3537478796415163,12.208953981916618,0.6867629354970548,False,baseline
44.0,101,truck,35.2201847984536,-32.95405321347185,2.299181413374138,4.409191857811796,0.590932724175891,False,baseline
44.0,102,berm,7.287459660616031,25.949122402583683,3.1572831352662045,11.53510994863867,0.9039659384616302,False,baseline
44.0,103,truck,-27.70743074440339,37.90087543025692,2.0756811188845834,5.000432759002784,0.7808628757539978,False,baseline
44.5,101,truck,34.63449053000078,-33.660188525110975,2.2082284903243767,4.736328759000754,0.7518843971318104,False,baseline
44.5,102,berm,7.6451978922395485,23.876783055425044,3.4872843051713622,11.519258930297244,0.6184339047880858,False,baseline
44.5,103,truck,-27.040988375266764,36.948262814435175,2.4489538721694775,4.678276268898437,0.8217671006607861,False,baseline
